model,heads,data,epoch,transformer,max_len,batch_size,lr,dropout,encoder-feature-layers,decoder-feature-layers,accuracy_train,f1_train,recall_train,precision_train,f1_weighted_train,recall_weighted_train,precision_weighted_train,loss_train,accuracy_val,me_accuracy_val,f1_val,me_f1_val,recall_val,me_recall_val,precision_val,me_precision_val,f1_weighted_val,me_f1_weighted_val,recall_weighted_val,me_recall_weighted_val,precision_weighted_val,me_precision_weighted_val,loss_val
MTL2,EXIST-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9958165322580645,0.9956923660084378,0.9957713494531077,0.9956144551429043,0.9958168624004502,0.9958165322580645,0.9958182048874222,0.015695262847716107,0.8415422816940268,0.0088,0.8369856737008947,0.0089,0.8379928191773433,0.0089,0.8375159696397498,0.0089,0.841564760472236,0.0088,0.8415422816940268,0.0088,0.8430487560931648,0.0088,0.7572247829702166
MTL2,EXIST-HatEval,EXIST,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9968581989247312,0.9968580569695842,0.9968577435656117,0.9968585561049046,0.9968581973750741,0.9968581989247312,0.9968583815436862,0.010093036728631955,0.7901961149613731,0.0106,0.7895813667330494,0.0106,0.7900049103973354,0.0106,0.7931088182406476,0.0105,0.7896253708038754,0.0106,0.7901961149613731,0.0106,0.7930037866512409,0.0105,1.1205256733629438
MTL2,EXIST-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.997698252688172,0.9976300736502266,0.9977151287708796,0.9975460069365397,0.9976984679103145,0.997698252688172,0.9976996160640963,0.008621971441372748,0.8460932542419644,0.0087,0.8419643711608302,0.0088,0.8433097643755335,0.0088,0.8415715054708478,0.0088,0.846283951764922,0.0087,0.8460932542419644,0.0087,0.8473870113095934,0.0087,0.7989077975352605
MTL2,EXIST-HatEval,EXIST,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9981182795698924,0.9981181697560106,0.9981174784474215,0.99811957105277,0.998118277673799,0.9981182795698924,0.9981189857405823,0.006771139210632687,0.7926636982388156,0.0106,0.7923314180213201,0.0106,0.7925294795215685,0.0106,0.7942511693727232,0.0105,0.7923633273905263,0.0106,0.7926636982388156,0.0106,0.7941798813753739,0.0105,1.1386764115757413
MTL2,EXIST-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9986727150537634,0.9986330048813643,0.9986653978589978,0.9986008395355495,0.9986727520627394,0.9986727150537634,0.9986730038473242,0.005088426237012091,0.8451816342484021,0.0087,0.8408249570982615,0.0088,0.8416244238849284,0.0088,0.8405104064232812,0.0088,0.8452973794540762,0.0087,0.8451816342484021,0.0087,0.8458742092422069,0.0087,0.8287967165311179
MTL2,EXIST-HatEval,EXIST,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9986895161290322,0.9986894551915502,0.9986884821068459,0.9986907101124312,0.998689514177806,0.9986895161290322,0.9986897940452261,0.004519451618781664,0.7924879524057927,0.0106,0.792176728790785,0.0106,0.7923502995040959,0.0106,0.7939506941264749,0.0105,0.7922089080634354,0.0106,0.7924879524057927,0.0106,0.7938766372571401,0.0105,1.1457132680548563
MTL2,EXIST-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9990927419354838,0.9990656426042703,0.9990833218479593,0.999048172609822,0.9990927606387332,0.9990927419354838,0.9990929767758612,0.003848030474143333,0.8459380604221272,0.0087,0.8417703570795144,0.0088,0.842862542258367,0.0088,0.8411045477900421,0.0088,0.8461381281775061,0.0087,0.8459380604221272,0.0087,0.8467457694361714,0.0087,0.8313536985052956
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.740524193548387,0.645446813739832,0.6364484123919825,0.7153840445045482,0.7122765598565026,0.740524193548387,0.7290279894627996,0.5251892348130545,0.7752509019699663,0.0124,0.718243905990197,0.0134,0.7086980113514803,0.0135,0.759007191229542,0.0127,0.7635593966966125,0.0127,0.7752509019699663,0.0124,0.7753464677666795,0.0124,0.48964672642094753
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.7318548387096774,0.7119657459115178,0.7077081683706608,0.7306255368425237,0.7248877768911479,0.7318548387096774,0.7312990329518095,0.5198063994767844,0.8227408378167104,0.0092,0.8178397910380859,0.0093,0.8206338204362107,0.0093,0.8215488735804506,0.0092,0.8225915262906127,0.0092,0.8227408378167104,0.0092,0.828653627532623,0.0091,0.3991592079401016
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.8872479838709678,0.866603035047293,0.8575578328683777,0.8782115626491231,0.885644180095168,0.8872479838709678,0.885998553389802,0.2792071581047068,0.7736305488447335,0.0125,0.7217635190765427,0.0133,0.7152998881948395,0.0134,0.7529351754423854,0.0128,0.7647419447766646,0.0126,0.7736305488447335,0.0125,0.7740169114535224,0.0125,0.6492762980716569
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.873353494623656,0.8694343052933245,0.8690616108522626,0.8698381760864367,0.8732850834203122,0.873353494623656,0.8732461704614736,0.3072674963743456,0.8371490320503977,0.0089,0.833416010852468,0.009,0.8370050162134426,0.0089,0.8341138696742005,0.009,0.837498224048324,0.0089,0.8371490320503977,0.0089,0.8419639790093069,0.0088,0.38327115987028393
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.965994623655914,0.9605499138455279,0.9584517184405581,0.9627443259887535,0.965915115719206,0.965994623655914,0.9659089264740732,0.09793064815833444,0.7837948723406519,0.0123,0.739620651897372,0.0131,0.7312220409563934,0.0132,0.7556165492838816,0.0128,0.778498842497679,0.0124,0.7837948723406519,0.0123,0.7790192805016135,0.0124,0.8800932173218046
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9404737903225806,0.9386877403883569,0.9387004544235908,0.9386780162085164,0.9404745100506291,0.9404737903225806,0.940478058578519,0.16268708876344143,0.8412410907251575,0.0088,0.8362832313710917,0.0089,0.8369174724900681,0.0089,0.8388090204362173,0.0089,0.8409944909240249,0.0088,0.8412410907251575,0.0088,0.843745126685614,0.0088,0.4630327531269618
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9913810483870968,0.9900300483695201,0.9895750784789599,0.9904931714637947,0.9913773643112277,0.9913810483870968,0.9913798960727602,0.028005670864380373,0.7773384702163664,0.0124,0.7333149419240301,0.0132,0.7265131142941725,0.0133,0.7471217583229419,0.0129,0.7725528989308073,0.0125,0.7773384702163664,0.0124,0.7731355064811223,0.0125,1.007484288726534
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9763272849462366,0.9756185636369128,0.975643969598656,0.9755992666462227,0.9763278482690568,0.9763272849462366,0.9763341803062534,0.07121333391956425,0.8400289695130363,0.0088,0.8354637498442952,0.0089,0.8369542015792157,0.0089,0.8370838594135375,0.0089,0.8399999764737283,0.0088,0.8400289695130363,0.0088,0.8429490033713554,0.0088,0.5783250063657761
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9961861559139784,0.9956025676780642,0.99562322609006,0.99558314511586,0.9961862799343566,0.9961861559139784,0.9961873532687205,0.012733413447921355,0.7722560424005704,0.0125,0.7272854384928882,0.0133,0.7218049221528948,0.0133,0.7425999479921259,0.013,0.7671943828764819,0.0126,0.7722560424005704,0.0125,0.7696734384144279,0.0125,1.170714892234121
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9884576612903226,0.9881149142582878,0.9881981401715821,0.9880343502444011,0.9884587182864149,0.9884576612903226,0.9884622900254065,0.03640593464976998,0.843818457718306,0.0088,0.8389363547991296,0.0089,0.8387186871094439,0.0089,0.8400992123711258,0.0088,0.8436793427940138,0.0088,0.843818457718306,0.0088,0.8444281616034282,0.0087,0.6470699706247874
MTL2,DETOXIS-HatEval,DETOXIS,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9977150537634408,0.9973689569160701,0.9973953831724961,0.9973435604491611,0.9977152054312624,0.9977150537634408,0.9977161472451286,0.008185383463209565,0.7722602994859569,0.0125,0.7316041620035498,0.0132,0.7280263824464347,0.0132,0.7402598466514997,0.0131,0.7693568383415162,0.0125,0.7722602994859569,0.0125,0.7704151133024533,0.0125,1.1986227631568909
MTL2,DETOXIS-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9941532258064516,0.9939787980848266,0.9940197116709817,0.9939384966460268,0.9941533860407809,0.9941532258064516,0.9941541240862964,0.019526918047803744,0.8379059180576631,0.0089,0.833794956468917,0.009,0.8356359788113504,0.0089,0.8336776122102976,0.009,0.8381801554198551,0.0089,0.8379059180576631,0.0089,0.8401088542923603,0.0088,0.7627257708992277
MTL2,DETOXIS-HatEval,DETOXIS,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9987567204301075,0.9985660033421466,0.9985661437230728,0.9985659649725471,0.9987566971151051,0.9987567204301075,0.9987567518277517,0.0045907327988227555,0.7789588233415992,0.0124,0.7352396924686133,0.0131,0.729051335732938,0.0132,0.7508631501789919,0.0129,0.7740953881345494,0.0125,0.7789588233415992,0.0124,0.7762997075632405,0.0124,1.2730307242700032
MTL2,DETOXIS-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9970094086021506,0.996919943377056,0.9969725403257303,0.9968683282406152,0.9970096151696328,0.9970094086021506,0.9970107481607344,0.01041114706091047,0.8438196073021565,0.0088,0.8393395747351796,0.0089,0.8401629905714472,0.0088,0.8397723196348643,0.0089,0.8438598899168417,0.0088,0.8438196073021565,0.0088,0.8451014530265597,0.0087,0.7679362390722547
MTL2,DETOXIS-HatEval,DETOXIS,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9992943548387097,0.9991867553970503,0.999158615070308,0.9992150146566843,0.999294307356702,0.9992943548387097,0.9992943509156282,0.002961246712400543,0.7787198944242825,0.0124,0.740502598815455,0.0131,0.7371642861912632,0.0131,0.746323620366742,0.013,0.7766252262354976,0.0124,0.7787198944242825,0.0124,0.7764681156964103,0.0124,1.2883895401443755
MTL2,DETOXIS-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9984375,0.9983905458199418,0.9984407695018502,0.9983407097549977,0.9984375869128963,0.9984375,0.9984380394174392,0.00596484991484597,0.8450326481813584,0.0087,0.8409053387384878,0.0088,0.8422435159737077,0.0088,0.8404095293398497,0.0088,0.8452454698934393,0.0087,0.8450326481813584,0.0087,0.8462664653510503,0.0087,0.8029415011405945
MTL2,DETOXIS-HatEval,DETOXIS,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9995127688172044,0.9994397825480419,0.9994606702696611,0.9994190389971147,0.999512788606397,0.9995127688172044,0.9995129188954289,0.0019344813423857131,0.7819520865039751,0.0123,0.7417196021550285,0.013,0.7368278508244298,0.0131,0.7506636984856245,0.0129,0.7786792843737572,0.0124,0.7819520865039751,0.0123,0.7785162877966311,0.0124,1.295333889552525
MTL2,DETOXIS-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9990255376344086,0.9989964544572321,0.9990082993310436,0.9989848926624125,0.9990255414878593,0.9990255376344086,0.9990258124578937,0.0042783229364587935,0.8441233273554973,0.0088,0.8401175420800339,0.0088,0.841905272406199,0.0088,0.8396629879834776,0.0089,0.8443848299900066,0.0087,0.8441233273554973,0.0088,0.8459250548829157,0.0087,0.820857973609652
MTL2,DETOXIS-HatEval,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9996975806451612,0.9996524473932826,0.999665893503812,0.9996390860166449,0.999697587458512,0.9996975806451612,0.9996976592737786,0.001355475073358575,0.7837980651546919,0.0123,0.7429656838582531,0.013,0.7370216656783405,0.0131,0.7528969221832129,0.0128,0.7801462629749243,0.0123,0.7837980651546919,0.0123,0.7795480340074356,0.0123,1.2967128327914648
MTL2,DETOXIS-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,1,0,0.9995127688172044,0.9994982932556479,0.9995129887700468,0.9994838253849896,0.9995127840282875,0.9995127688172044,0.9995130141304175,0.002470266402283463,0.844122867521957,0.0088,0.8399208670381555,0.0088,0.8412525163149194,0.0088,0.8398219342417054,0.0089,0.8442938838669587,0.0088,0.844122867521957,0.0088,0.8456508071028539,0.0087,0.8185328360114779
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.7354838709677419,0.6330274701040971,0.6263185214580274,0.7095086977890973,0.7037478154153993,0.7354838709677419,0.7232877055916564,0.5337179497044574,0.7819558114536882,0.0123,0.7284135125278886,0.0132,0.7185516238594694,0.0134,0.7618197778902221,0.0127,0.7718365718982645,0.0125,0.7819558114536882,0.0123,0.7793083812940222,0.0123,0.48380992114543914
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.722244623655914,0.6966795117901102,0.6929695344264674,0.7253335978229707,0.7116855647503025,0.722244623655914,0.7241471316422283,0.5348593604821031,0.8207706810134731,0.0093,0.8158287502083788,0.0094,0.8183157005998426,0.0093,0.819250455465127,0.0093,0.820660967438408,0.0093,0.8207706810134731,0.0093,0.8262557676036906,0.0091,0.4001787709338324
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.8802251344086022,0.8593829783961814,0.8530557001276213,0.8669742504992997,0.8790572891633213,0.8802251344086022,0.8788612974076019,0.2930673852442734,0.7752546269196794,0.0124,0.7276175778101556,0.0133,0.724977684519584,0.0133,0.7521146675752479,0.0129,0.7682189401879816,0.0126,0.7752546269196794,0.0124,0.7773288118004584,0.0124,0.6133294991084507
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.8665322580645162,0.8626646189294114,0.8630273330841544,0.8623328841553833,0.8665961475518937,0.8665322580645162,0.8666894410978581,0.3202424475742925,0.8438214466363176,0.0088,0.8389431603293345,0.0089,0.8394050067653562,0.0089,0.8403463738187202,0.0088,0.8436407755885543,0.0088,0.8438214466363176,0.0088,0.845228437251893,0.0087,0.372076259127685
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.963138440860215,0.9573221147351276,0.9556607326752928,0.9590545679965643,0.9630690514592185,0.963138440860215,0.9630541686087322,0.1065864873769623,0.785418950415598,0.0122,0.7459540383524089,0.013,0.7412819204048247,0.013,0.7579021633955346,0.0128,0.78210994657877,0.0123,0.785418950415598,0.0122,0.7843500455824646,0.0122,0.8699581916843142
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9348118279569892,0.9329488179349404,0.9335856572640167,0.932359493776632,0.9348569303066749,0.9348118279569892,0.9349470440168346,0.1747537510309328,0.840631581367545,0.0088,0.8350871005676499,0.009,0.8347572790785982,0.009,0.8378139939097882,0.0089,0.840142198795933,0.0088,0.840631581367545,0.0088,0.8419186418200925,0.0088,0.44189160168170927
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9885920698924732,0.9868496118514727,0.986608922263845,0.9870957960583718,0.9885895462869309,0.9885920698924732,0.9885912309507816,0.035394574012056555,0.7810282989751067,0.0123,0.7362483300161684,0.0131,0.7285842234205546,0.0132,0.7515695974852336,0.0129,0.7756388059073649,0.0124,0.7810282989751067,0.0123,0.776112799670356,0.0124,0.9865237031664167
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9718413978494624,0.9710151276202754,0.9712806760463171,0.9707638620594423,0.9718499186538304,0.9718413978494624,0.9718719403548495,0.08290041396594656,0.8380585827930289,0.0089,0.831656958737233,0.009,0.8302228175994296,0.0091,0.8368292923800021,0.0089,0.8371336827399393,0.0089,0.8380585827930289,0.0089,0.8397150706361624,0.0089,0.566587695479393
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9948252688172043,0.9940447535323781,0.9940714811785993,0.994018627173935,0.9948255494280955,0.9948252688172043,0.9948262930252761,0.016545834080241014,0.781486999925501,0.0123,0.7365178704098614,0.0131,0.7283839043673358,0.0132,0.7543632521241436,0.0128,0.7759119653311539,0.0124,0.781486999925501,0.0123,0.7776419458128179,0.0124,1.1214499456541878
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.987315188172043,0.9869402681186583,0.9871503607540977,0.986737364964509,0.9873178007861976,0.987315188172043,0.9873272036693421,0.04114190887832533,0.8433641421805307,0.0088,0.8376581072853219,0.0089,0.8360815350452656,0.0089,0.8405075895902163,0.0088,0.8428161753327146,0.0088,0.8433641421805307,0.0088,0.8434627426514902,0.0088,0.6568561456033162
MTL2,DETOXIS-HatEval,DETOXIS,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.996790994623656,0.9962990026919524,0.9964178464538058,0.9961808080762037,0.9967913224696142,0.996790994623656,0.9967921485343479,0.010333318705185472,0.7863294345526335,0.0122,0.7427315804374602,0.013,0.7352226543413496,0.0131,0.758058017042097,0.0128,0.7810963161186675,0.0123,0.7863294345526335,0.0122,0.7818429048224387,0.0123,1.165931896652494
MTL2,DETOXIS-HatEval,HatEval,6,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.992825940860215,0.992612244635717,0.9927255984642626,0.9925019917098508,0.992826783064628,0.992825940860215,0.9928305540623443,0.023761622754791854,0.8441226376051869,0.0088,0.839708322227869,0.0089,0.8406767718244212,0.0088,0.8400120326147549,0.0088,0.8441909088864692,0.0088,0.8441226376051869,0.0088,0.845481384545339,0.0087,0.7242568790912628
MTL2,DETOXIS-HatEval,DETOXIS,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9985887096774194,0.9983708526762218,0.9983566284557128,0.9983855018892898,0.9985886567896838,0.9985887096774194,0.99858892893947,0.00503480896380009,0.7865619778418707,0.0122,0.7487706890415606,0.0129,0.744863341064036,0.013,0.7570767187253871,0.0128,0.7840278448700119,0.0123,0.7865619778418707,0.0122,0.7848960013975512,0.0122,1.238070410490036
MTL2,DETOXIS-HatEval,HatEval,7,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9961021505376344,0.9959855467301327,0.996061781028064,0.9959105505429864,0.9961024558150182,0.9961021505376344,0.9961039296291474,0.013437216150103718,0.8415448107784982,0.0088,0.8372532947386653,0.0089,0.8388560306982455,0.0089,0.8374515235462437,0.0089,0.8416851810786989,0.0088,0.8415448107784982,0.0088,0.8435646972358398,0.0088,0.7874198700700488
MTL2,DETOXIS-HatEval,DETOXIS,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9992271505376344,0.9991088955521967,0.999165157339795,0.9990530221956424,0.9992272143106676,0.9992271505376344,0.9992275764893479,0.0031369677285403414,0.7870233394706314,0.0122,0.7462740407443353,0.013,0.7395925278079719,0.0131,0.7585218193490327,0.0127,0.7831236258069455,0.0123,0.7870233394706314,0.0122,0.7834982241434661,0.0123,1.293667744738715
MTL2,DETOXIS-HatEval,HatEval,8,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.998067876344086,0.9980102215673183,0.998042569785927,0.9979781745809436,0.998067958941607,0.998067876344086,0.9980683257612044,0.007016683244055652,0.8462440796431692,0.0087,0.8412770228838014,0.0088,0.8406732980595543,0.0088,0.8422087963797775,0.0088,0.8460559590675099,0.0087,0.8462440796431692,0.0087,0.8461781777491428,0.0087,0.8201403869049889
MTL2,DETOXIS-HatEval,DETOXIS,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9997647849462366,0.9997288055041714,0.9997291981928749,0.9997284466458247,0.999764787431608,0.9997647849462366,0.9997648159003191,0.0013696985692677704,0.7895589659539597,0.0121,0.750087909331565,0.0129,0.7437687078110821,0.013,0.7613623595713748,0.0127,0.7861083200002692,0.0122,0.7895589659539597,0.0121,0.7864036988936556,0.0122,1.3091484350817544
MTL2,DETOXIS-HatEval,HatEval,9,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9987735215053763,0.9987369869267677,0.9987927132613883,0.9986818570073144,0.9987736016415398,0.9987735215053763,0.9987742446771779,0.004952349668786165,0.8473044557870051,0.0087,0.842482356380302,0.0088,0.8420545611744885,0.0088,0.8431187651463599,0.0088,0.8471770932812843,0.0087,0.8473044557870051,0.0087,0.847246733832286,0.0087,0.8329348061765943
MTL2,DETOXIS-HatEval,DETOXIS,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9997479838709677,0.9997100096211968,0.9997310760765463,0.9996890363052058,0.9997479874309143,0.9997479838709677,0.9997480624631534,0.0010374472032786818,0.7914070731473697,0.0121,0.7515224207786759,0.0129,0.7443489682712636,0.013,0.7627753345728815,0.0127,0.7876790884410957,0.0122,0.7914070731473697,0.0121,0.7870767574051876,0.0122,1.3114361741713114
MTL2,DETOXIS-HatEval,HatEval,10,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,2,0,0.9991599462365592,0.9991348069360952,0.9991583612679676,0.9991114618821859,0.9991599689423001,0.9991599462365592,0.9991601891130367,0.0035300953676802053,0.8459401296730583,0.0087,0.8412903562839886,0.0088,0.8415301508244287,0.0088,0.8416483005955344,0.0088,0.845897892980609,0.0087,0.8459401296730583,0.0087,0.8464216135026763,0.0087,0.8402830234595708
MTL2,DETOXIS-HatEval,DETOXIS,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.7200604838709677,0.5962196650475586,0.5980212234175883,0.690840227795569,0.6773195404335397,0.7200604838709677,0.7051665627959107,0.5515356445825226,0.7720224348399868,0.0125,0.7227069685255536,0.0133,0.7166437862120764,0.0134,0.745983326464727,0.013,0.7647027316193933,0.0126,0.7720224348399868,0.0125,0.77024203679225,0.0125,0.4878188077892577
MTL2,DETOXIS-HatEval,HatEval,1,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.7017809139784946,0.6650893265198714,0.6648166342911768,0.710638653208593,0.6839880622090468,0.7017809139784946,0.7076252789334709,0.560442817403424,0.8104602933737987,0.0095,0.8077650982250135,0.0095,0.8152331550803622,0.0094,0.8094106898145332,0.0095,0.8113249789114194,0.0094,0.8104602933737987,0.0095,0.8211441459547334,0.0092,0.4221573531627655
MTL2,DETOXIS-HatEval,DETOXIS,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.869758064516129,0.8473555541197326,0.8419713953133531,0.8536955148659663,0.868666226784933,0.869758064516129,0.8683108587373953,0.3121711763002539,0.7750343227509287,0.0124,0.7309214187331701,0.0132,0.7258070644268999,0.0133,0.7507930058747007,0.0129,0.7700142805398855,0.0125,0.7750343227509287,0.0124,0.7759960975588795,0.0124,0.6087643163544791
MTL2,DETOXIS-HatEval,HatEval,2,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.8619119623655914,0.8580485313618966,0.8587204798022334,0.8574697679552086,0.8620353963825259,0.8619119623655914,0.8622474647152446,0.3321738467902266,0.8416986250977146,0.0088,0.8368040285622301,0.0089,0.8373027313697106,0.0089,0.8387203512011526,0.0089,0.8415107388107783,0.0088,0.8416986250977146,0.0088,0.8436059694662456,0.0088,0.3718517948474203
MTL2,DETOXIS-HatEval,DETOXIS,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9603662634408602,0.9542055475667752,0.9537264945250572,0.9546951941659282,0.9603441205789485,0.9603662634408602,0.9603301070743383,0.11361538565727651,0.7713407690424751,0.0125,0.732539337348747,0.0132,0.7318071398294788,0.0132,0.7398537937975057,0.0131,0.7692110354783473,0.0125,0.7713407690424751,0.0125,0.7721171816319337,0.0125,0.8443607338837215
MTL2,DETOXIS-HatEval,HatEval,3,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9314180107526882,0.9294556775167215,0.9300558213952479,0.9289036047761481,0.9314645926369941,0.9314180107526882,0.9315567003678682,0.18558600778060574,0.8356249137812112,0.0089,0.8314535588534062,0.009,0.8336722522589168,0.009,0.8323684062990606,0.009,0.8358136678936452,0.0089,0.8356249137812112,0.0089,0.839044555530214,0.0089,0.44003175369330816
MTL2,DETOXIS-HatEval,DETOXIS,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.985668682795699,0.9834605267469124,0.9833724073695567,0.9835502627315142,0.985667874055611,0.985668682795699,0.9856683031418966,0.04388257510564541,0.7810267025680868,0.0123,0.7328475349532328,0.0132,0.7235492550506281,0.0133,0.7564700294312153,0.0128,0.7738408844939231,0.0125,0.7810267025680868,0.0123,0.7774164502618555,0.0124,1.0325426042079926
MTL2,DETOXIS-HatEval,HatEval,4,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9693716397849462,0.9684838341130432,0.9690015447817301,0.9680000257018907,0.9693891079010306,0.9693716397849462,0.969438644090846,0.0909741747899041,0.8404832850508116,0.0088,0.8348188990143715,0.009,0.834226219049032,0.009,0.8384296524335098,0.0089,0.8399158774995474,0.0088,0.8404832850508116,0.0088,0.8421855789414996,0.0088,0.5454141444393567
MTL2,DETOXIS-HatEval,DETOXIS,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9944052419354839,0.9935586961522388,0.9935225043879516,0.993596294739404,0.9944051058939543,0.9944052419354839,0.9944060482068187,0.018067625793252863,0.7794090101212205,0.0123,0.7367893403878595,0.0131,0.7301689360613753,0.0132,0.7510035609038213,0.0129,0.7751102646860926,0.0124,0.7794090101212205,0.0123,0.7765450497228582,0.0124,1.1348957240581512
MTL2,DETOXIS-HatEval,HatEval,5,dccuchile/bert-base-spanish-wwm-cased,128,64,5e-05,0.3,3,0,0.9866263440860216,0.9862337898889996,0.986515059917844,0.9859599238368467,0.9866301800556105,0.9866263440860216,0.9866410092849496,0.044748603785410526,0.8376021980043225,0.0089,0.8328839600525907,0.009,0.8334467172956639,0.009,0.8343786289880054,0.009,0.8375628060289013,0.0089,0.8376021980043225,0.0089,0.8394971904508937,0.0089,0.6380024109567914
